"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_usd_l_ph_h_hp","SORG_curr_usd_l_ph_h_hp","BEAN_curr_usd_l_ph_h_hp","CHIC_curr_usd_l_ph_h_hp","LENT_curr_usd_l_ph_h_hp","WHEA_curr_usd_l_ph_h_hp","BARL_curr_usd_l_ph_h_hp","ACOF_curr_usd_l_ph_h_hp","RCOF_curr_usd_l_ph_h_hp","PMIL_curr_usd_l_ph_h_hp","SMIL_curr_usd_l_ph_h_hp","POTA_curr_usd_l_ph_h_hp","SWPO_curr_usd_l_ph_h_hp","CASS_curr_usd_l_ph_h_hp","COWP_curr_usd_l_ph_h_hp","PIGE_curr_usd_l_ph_h_hp","SOYB_curr_usd_l_ph_h_hp","GROU_curr_usd_l_ph_h_hp","SUGC_curr_usd_l_ph_h_hp","COTT_curr_usd_l_ph_h_hp","COCO_curr_usd_l_ph_h_hp","TEAS_curr_usd_l_ph_h_hp","TOBA_curr_usd_l_ph_h_hp","MAIZ_curr_usd_l_ph_l_hp","SORG_curr_usd_l_ph_l_hp","BEAN_curr_usd_l_ph_l_hp","CHIC_curr_usd_l_ph_l_hp","LENT_curr_usd_l_ph_l_hp","WHEA_curr_usd_l_ph_l_hp","BARL_curr_usd_l_ph_l_hp","ACOF_curr_usd_l_ph_l_hp","RCOF_curr_usd_l_ph_l_hp","PMIL_curr_usd_l_ph_l_hp","SMIL_curr_usd_l_ph_l_hp","POTA_curr_usd_l_ph_l_hp","SWPO_curr_usd_l_ph_l_hp","CASS_curr_usd_l_ph_l_hp","COWP_curr_usd_l_ph_l_hp","PIGE_curr_usd_l_ph_l_hp","SOYB_curr_usd_l_ph_l_hp","GROU_curr_usd_l_ph_l_hp","SUGC_curr_usd_l_ph_l_hp","COTT_curr_usd_l_ph_l_hp","COCO_curr_usd_l_ph_l_hp","TEAS_curr_usd_l_ph_l_hp","TOBA_curr_usd_l_ph_l_hp","MAIZ_curr_usd_h_ph_h_hp","SORG_curr_usd_h_ph_h_hp","BEAN_curr_usd_h_ph_h_hp","CHIC_curr_usd_h_ph_h_hp","LENT_curr_usd_h_ph_h_hp","WHEA_curr_usd_h_ph_h_hp","BARL_curr_usd_h_ph_h_hp","ACOF_curr_usd_h_ph_h_hp","RCOF_curr_usd_h_ph_h_hp","PMIL_curr_usd_h_ph_h_hp","SMIL_curr_usd_h_ph_h_hp","POTA_curr_usd_h_ph_h_hp","SWPO_curr_usd_h_ph_h_hp","CASS_curr_usd_h_ph_h_hp","COWP_curr_usd_h_ph_h_hp","PIGE_curr_usd_h_ph_h_hp","SOYB_curr_usd_h_ph_h_hp","GROU_curr_usd_h_ph_h_hp","SUGC_curr_usd_h_ph_h_hp","COTT_curr_usd_h_ph_h_hp","COCO_curr_usd_h_ph_h_hp","TEAS_curr_usd_h_ph_h_hp","TOBA_curr_usd_h_ph_h_hp","MAIZ_curr_usd_h_ph_l_hp","SORG_curr_usd_h_ph_l_hp","BEAN_curr_usd_h_ph_l_hp","CHIC_curr_usd_h_ph_l_hp","LENT_curr_usd_h_ph_l_hp","WHEA_curr_usd_h_ph_l_hp","BARL_curr_usd_h_ph_l_hp","ACOF_curr_usd_h_ph_l_hp","RCOF_curr_usd_h_ph_l_hp","PMIL_curr_usd_h_ph_l_hp","SMIL_curr_usd_h_ph_l_hp","POTA_curr_usd_h_ph_l_hp","SWPO_curr_usd_h_ph_l_hp","CASS_curr_usd_h_ph_l_hp","COWP_curr_usd_h_ph_l_hp","PIGE_curr_usd_h_ph_l_hp","SOYB_curr_usd_h_ph_l_hp","GROU_curr_usd_h_ph_l_hp","SUGC_curr_usd_h_ph_l_hp","COTT_curr_usd_h_ph_l_hp","COCO_curr_usd_h_ph_l_hp","TEAS_curr_usd_h_ph_l_hp","TOBA_curr_usd_h_ph_l_hp","total","MAIZ_curr_usd","SORG_curr_usd","BEAN_curr_usd","CHIC_curr_usd","LENT_curr_usd","WHEA_curr_usd","BARL_curr_usd","ACOF_curr_usd","RCOF_curr_usd","PMIL_curr_usd","SMIL_curr_usd","POTA_curr_usd","SWPO_curr_usd","CASS_curr_usd","COWP_curr_usd","PIGE_curr_usd","SOYB_curr_usd","GROU_curr_usd","SUGC_curr_usd","COTT_curr_usd","COCO_curr_usd","TEAS_curr_usd","TOBA_curr_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"182","Kenya","Mombasa","Mvita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316148.783213073,2181.83873958034,1977.77062900492,0,0,0,0,0,0,1250.20100259932,0,0,89459.1988758989,611647.338583338,39316.7492308617,4951.53007268422,0,0,0,0,0,0,0,1066933.4,316148.783213073,2181.83873958034,1977.77062900492,0,0,0,0,0,0,1250.20100259932,0,0,89459.1988758989,611647.338583338,39316.7492308617,4951.53007268422,0,0,0,0,0,0,0,0,0,0,1066933.41034704,0,0
"183","Kenya","Mombasa","Nyali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316048.508675888,2181.83873958034,1977.77062900492,0,0,0,0,0,0,1250.20100259932,0,0,89412.5157095446,611647.338583338,39316.7492308617,4951.53007268422,0,0,0,0,0,0,0,1066786.5,316048.508675888,2181.83873958034,1977.77062900492,0,0,0,0,0,0,1250.20100259932,0,0,89412.5157095446,611647.338583338,39316.7492308617,4951.53007268422,0,0,0,0,0,0,0,0,0,0,1066786.4526435,0,0
"193","Kenya","Nairobi","Embakasi Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,1851685.2,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,0,0,0,1851685.15439051,0,0
"195","Kenya","Nairobi","Embakasi North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,1851685.2,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,0,0,0,1851685.15439051,0,0
"196","Kenya","Nairobi","Embakasi South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27813.8564357989,2411.67257240587,56894.5360602961,0,15012.9418171327,1826.42846840585,0,0,0,0,0,33375.4233037389,28889.7685456487,15044.2253187147,413.516220533527,0,0,0,0,0,0,0,0,181682.4,27813.8564357989,2411.67257240587,56894.5360602961,0,15012.9418171327,1826.42846840585,0,0,0,0,0,33375.4233037389,28889.7685456487,15044.2253187147,413.516220533527,0,0,0,0,0,0,0,0,0,0,0,181682.368742675,0,0
"197","Kenya","Nairobi","Embakasi West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,1851685.2,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,0,0,0,1851685.15439051,0,0
"199","Kenya","Nairobi","Kasarani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409160.939248711,790.091372767924,137908.326119337,0,134.084673772635,0,0,12816.1388033459,0,0,0,1267151.91751676,1685729.05142273,17802.2718155768,3922.8890168624,2755.44432547459,323.033269781729,0,0,0,0,2273.96149954914,0,3540768.1,409160.939248711,790.091372767924,137908.326119337,0,134.084673772635,0,0,12816.1388033459,0,0,0,1267151.91751676,1685729.05142273,17802.2718155768,3922.8890168624,2755.44432547459,323.033269781729,0,0,0,0,2273.96149954914,0,0,0,0,3540768.14908467,0,0
"201","Kenya","Nairobi","Langata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27813.8564357989,2411.67257240587,56894.5360602961,0,15012.9418171327,1826.42846840585,0,0,0,0,0,33375.4233037389,28889.7685456487,15044.2253187147,413.516220533527,0,0,0,0,0,0,0,0,181682.4,27813.8564357989,2411.67257240587,56894.5360602961,0,15012.9418171327,1826.42846840585,0,0,0,0,0,33375.4233037389,28889.7685456487,15044.2253187147,413.516220533527,0,0,0,0,0,0,0,0,0,0,0,181682.368742675,0,0
"205","Kenya","Nairobi","Ruaraka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,1851685.2,217712.739108591,410.512368051233,73405.7749217158,0,73.7887343170022,0,0,8611.83803508545,0,0,0,749769.800307602,788717.83025848,8345.85795557499,2008.29533134879,1349.06679039452,176.137261570317,0,0,0,0,1103.513317778,0,0,0,0,1851685.15439051,0,0
"208","Kenya","Nakuru","Bahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131874.61121623,12047.260119094,2164213.08525301,0,0,952283.914006975,280627.835466408,53686.758666911,0,21561.3112273482,0,9883695.76527927,72186.1180087794,0,0,0,0,7253.59682037862,0,0,0,44358.4938143645,13135.5362764992,16636924.3,3131874.61121623,12047.260119094,2164213.08525301,0,0,952283.914006975,280627.835466408,53686.758666911,0,21561.3112273482,0,9883695.76527927,72186.1180087794,0,0,0,0,7253.59682037862,0,0,0,44358.4938143645,13135.5362764992,0,0,0,16636924.2861553,0,0
"209","Kenya","Nakuru","Gilgil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5762242.75642677,20542.7624494544,2332843.22742447,0,0,1573032.24595382,434075.541464415,93494.9699021986,0,35451.8065436286,0,12070657.5657745,1013194.68290196,3920.83048531492,0,0,0,9556.44685882735,0,0,0,60949.648750684,18987.4464412457,23428949.9,5762242.75642677,20542.7624494544,2332843.22742447,0,0,1573032.24595382,434075.541464415,93494.9699021986,0,35451.8065436286,0,12070657.5657745,1013194.68290196,3920.83048531492,0,0,0,9556.44685882735,0,0,0,60949.648750684,18987.4464412457,0,0,0,23428949.9313773,0,0
"213","Kenya","Nakuru","Naivasha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045342.96801127,10977.1713757569,1702167.27457025,0,0,2323537.91594945,490937.016243999,40535.8659312509,0,51202.5282498347,0,12685510.2225781,2056132.69256542,9046.40045994603,0,0,0,12620.3368725254,0,0,0,50835.5017560971,10539.6072829609,22489385.5,3045342.96801127,10977.1713757569,1702167.27457025,0,0,2323537.91594945,490937.016243999,40535.8659312509,0,51202.5282498347,0,12685510.2225781,2056132.69256542,9046.40045994603,0,0,0,12620.3368725254,0,0,0,50835.5017560971,10539.6072829609,0,0,0,22489385.5018469,0,0
"214","Kenya","Nakuru","Nakuru Town East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387873.258376635,1650.79389967188,264485.162246834,0,0,47595.9851645707,32981.98573447,11294.6251353814,0,1401.26852827054,0,1427311.92483259,6399.7796016571,0,0,0,0,1139.71762077226,0,0,0,4874.16855363195,3112.18795615802,2190120.9,387873.258376635,1650.79389967188,264485.162246834,0,0,47595.9851645707,32981.98573447,11294.6251353814,0,1401.26852827054,0,1427311.92483259,6399.7796016571,0,0,0,0,1139.71762077226,0,0,0,4874.16855363195,3112.18795615802,0,0,0,2190120.85765064,0,0
"215","Kenya","Nakuru","Nakuru Town West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474400.022659742,1730.77523882232,364256.0851717,0,0,65941.3282818841,40081.5646773683,6753.07067596607,0,1136.29759294852,0,1596981.79952107,5009.01761737457,0,0,0,0,841.081268218048,0,0,0,4386.94703777288,1409.86822233623,2562927.9,474400.022659742,1730.77523882232,364256.0851717,0,0,65941.3282818841,40081.5646773683,6753.07067596607,0,1136.29759294852,0,1596981.79952107,5009.01761737457,0,0,0,0,841.081268218048,0,0,0,4386.94703777288,1409.86822233623,0,0,0,2562927.8579652,0,0
"216","Kenya","Nakuru","Njoro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164790.21058806,7345.86164843374,1638222.9963075,0,0,7060044.66482597,1253892.59893267,13372.9659466851,0,27018.8060177706,0,19833680.2687428,84568.054708529,0,0,0,0,7656.05584257156,0,0,0,16989.347795295,1004.00644808222,32108585.8,2164790.21058806,7345.86164843374,1638222.9963075,0,0,7060044.66482597,1253892.59893267,13372.9659466851,0,27018.8060177706,0,19833680.2687428,84568.054708529,0,0,0,0,7656.05584257156,0,0,0,16989.347795295,1004.00644808222,0,0,0,32108585.8378044,0,0
"217","Kenya","Nakuru","Rongai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10271606.0491205,55275.7888361406,4286842.6665168,0,0,974426.19523131,372451.317739692,169976.45152861,0,23655.4763278166,0,15020758.820074,68255.7218320936,0,0,0,11971.3390363566,6412.51539571427,0,0,0,118315.486043704,51467.9267364424,31431415.8,10271606.0491205,55275.7888361406,4286842.6665168,0,0,974426.19523131,372451.317739692,169976.45152861,0,23655.4763278166,0,15020758.820074,68255.7218320936,0,0,0,11971.3390363566,6412.51539571427,0,0,0,118315.486043704,51467.9267364424,0,0,0,31431415.7544191,0,0
"218","Kenya","Nakuru","Subukia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277525.83876942,5037.5754298014,904925.387759643,0,0,541209.303321339,100224.562894745,19278.5775444746,0,8346.75317377146,0,4458138.76857363,24437.901358886,0,0,0,1683.10402680875,2424.08714604661,0,0,0,37382.5943630383,4834.49125997132,7385448.9,1277525.83876942,5037.5754298014,904925.387759643,0,0,541209.303321339,100224.562894745,19278.5775444746,0,8346.75317377146,0,4458138.76857363,24437.901358886,0,0,0,1683.10402680875,2424.08714604661,0,0,0,37382.5943630383,4834.49125997132,0,0,0,7385448.94562158,0,0
"227","Kenya","Narok","Narok East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283095.95281368,571.537903332193,384096.39374582,0,0,3005320.19754444,521212.019865439,0,0,78.6117131394275,0,5463162.83850602,0,0,0,0,0,0,0,0,0,0,2102.11437453707,10659639.7,1283095.95281368,571.537903332193,384096.39374582,0,0,3005320.19754444,521212.019865439,0,0,78.6117131394275,0,5463162.83850602,0,0,0,0,0,0,0,0,0,0,2102.11437453707,0,0,0,10659639.6664664,0,0
"230","Kenya","Narok","Narok West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7534564.2232089,43419.6103642844,662696.060817855,0,0,5463791.79268173,393802.169528808,2157.60869935612,0,12320.6931360137,0,4984659.53440528,146977.382920995,0,0,0,1980.13045898977,314.968025640051,0,0,0,28468.2132335395,115653.426987852,19390805.8,7534564.2232089,43419.6103642844,662696.060817855,0,0,5463791.79268173,393802.169528808,2157.60869935612,0,12320.6931360137,0,4984659.53440528,146977.382920995,0,0,0,1980.13045898977,314.968025640051,0,0,0,28468.2132335395,115653.426987852,0,0,0,19390805.8144692,0,0
"236","Kenya","Nyandarua","Kipipiri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660812.415608114,1204.9900456454,428785.234740208,0,0,684776.693407649,16089.644137754,4947.398977284,0,934.776493660494,0,15860091.0337176,9582494.54035407,53569.2774630086,0,0,0,328.966588912756,0,0,0,4271.83137844443,304.420617094098,27298611.2,660812.415608114,1204.9900456454,428785.234740208,0,0,684776.693407649,16089.644137754,4947.398977284,0,934.776493660494,0,15860091.0337176,9582494.54035407,53569.2774630086,0,0,0,328.966588912756,0,0,0,4271.83137844443,304.420617094098,0,0,0,27298611.2235294,0,0
"237","Kenya","Nyandarua","Ndaragwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10246.1007763237,0,0,0,0,0,233265.704090479,410279.01407596,2971.45149195707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5047815.19861776,6004.97614210216,929995.210538206,0,0,861877.574749852,0,878.362391132494,0,2076.98655159403,0,13273788.6171475,5182774.26823673,26943.0002789257,0,0,73.7210651862518,0,0,0,0,0,0,25988990.2,5047815.19861776,6004.97614210216,929995.210538206,0,0,872123.675526175,0,878.362391132494,0,2076.98655159403,0,13507054.321238,5593053.28231268,29914.4517708828,0,0,73.7210651862518,0,0,0,0,0,0,0,656762.27043472,0,25332227.915719,0,0
"238","Kenya","Nyandarua","Ol Jorok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106365.722415614,426.44275576707,80346.8268064423,0,0,1272297.00584647,36581.5794729128,0,0,7318.11826482202,0,19262581.8411103,7656880.59139691,38579.1406897961,0,0,27.6453995521227,1231.87488910018,0,0,0,3668.77115652406,0,28466305.6,106365.722415614,426.44275576707,80346.8268064423,0,0,1272297.00584647,36581.5794729128,0,0,7318.11826482202,0,19262581.8411103,7656880.59139691,38579.1406897961,0,0,27.6453995521227,1231.87488910018,0,0,0,3668.77115652406,0,0,0,0,28466305.5602042,0,0
"239","Kenya","Nyandarua","Ol Kalou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717692.25332719,1488.94004964581,265446.336890047,0,0,1102616.61850895,79595.9352539577,6546.07236906997,0,7664.55250919478,0,26685651.0046622,6897338.66451931,34756.5535161863,0,0,0,1810.48280261819,0,0,0,4558.06182098868,661.332654929557,35805826.8,717692.25332719,1488.94004964581,265446.336890047,0,0,1102616.61850895,79595.9352539577,6546.07236906997,0,7664.55250919478,0,26685651.0046622,6897338.66451931,34756.5535161863,0,0,0,1810.48280261819,0,0,0,4558.06182098868,661.332654929557,0,0,0,35805826.8088843,0,0
"246","Kenya","Samburu","Samburu East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91357.5473750008,1383.88675054109,0,0,0,0,0,0,0,1087.29228244504,0,0,2175.78943216537,0,0,0,0,8950.49991921046,0,0,0,0,0,104955,91357.5473750008,1383.88675054109,0,0,0,0,0,0,0,1087.29228244504,0,0,2175.78943216537,0,0,0,0,8950.49991921046,0,0,0,0,0,0,0,0,104955.015759363,0,0
"248","Kenya","Samburu","Samburu West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728080.079466398,5381.17154448972,0,0,0,513405.10026281,606677.388763523,0,0,0,0,393687.607566549,0,0,0,0,0,0,0,0,0,0,0,2247231.3,728080.079466398,5381.17154448972,0,0,0,513405.10026281,606677.388763523,0,0,0,0,393687.607566549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247231.34760377,0,0
"252","Kenya","Siaya","Rarieda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963463.03863024,389874.770885378,0,0,0,0,0,0,0,23753.678226311,0,40957.156671744,0,1187783.21434545,9270.83586622667,0,280.610495378025,10466.4332571882,46113.5788015123,26050.7056315694,0,0,0,3698014,1963463.03863024,389874.770885378,0,0,0,0,0,0,0,23753.678226311,0,40957.156671744,0,1187783.21434545,9270.83586622667,0,280.610495378025,10466.4332571882,46113.5788015123,26050.7056315694,0,0,0,0,0,0,3698014.022811,0,0
"256","Kenya","Taita Taveta","Taveta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313628.78533951,251395.005172005,688257.360098523,0,0,0,0,174331.917528316,0,700.468977641961,41971.1504045283,0,384354.955009021,317702.778535163,205292.732942692,102986.496001513,0,28921.5373797347,0,1282.42342622898,0,0,0,4510825.6,2313628.78533951,251395.005172005,688257.360098523,0,0,0,0,174331.917528316,0,700.468977641961,41971.1504045283,0,384354.955009021,317702.778535163,205292.732942692,102986.496001513,0,28921.5373797347,0,1282.42342622898,0,0,0,0,0,0,4510825.61081488,0,0
"259","Kenya","Tana River","Bura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143017.181065599,32286.7092241521,1046.65661156091,0,0,0,0,0,0,226.512845874376,0,0,1482.74337054287,157.20820680547,16650.2653208086,0,0,0,0,0,0,0,0,194867.3,143017.181065599,32286.7092241521,1046.65661156091,0,0,0,0,0,0,226.512845874376,0,0,1482.74337054287,157.20820680547,16650.2653208086,0,0,0,0,0,0,0,0,0,0,0,194867.276645343,0,0
"260","Kenya","Tana River","Galole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230262.739815717,74341.2841724234,2324.38397612429,0,0,0,0,0,0,798.27040748033,0,0,15729.2344806363,481.548883235181,30293.8531997344,0,0,0,0,0,0,0,0,354231.3,230262.739815717,74341.2841724234,2324.38397612429,0,0,0,0,0,0,798.27040748033,0,0,15729.2344806363,481.548883235181,30293.8531997344,0,0,0,0,0,0,0,0,0,0,0,354231.31493535,0,0
